#8 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(58): Magento\Customer\Model\EmailNotification->newAccount(Object(Magento\Customer\Model\Data\Customer), 'registered', 'https://2cuties...', '1', NULL)
#9 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(138): Magento\Customer\Model\EmailNotification\Interceptor->___callParent('newAccount', Array)
#10 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Customer\Model\EmailNotification\Interceptor->Magento\Framework\Interception\{closure}(Object(Magento\Customer\Model\Data\Customer), 'registered', 'https://2cuties...', '1')
#11 /var/www/html/magento/generated/code/Magento/Customer/Model/EmailNotification/Interceptor.php(50): Magento\Customer\Model\EmailNotification\Interceptor->___callPlugins('newAccount', Array, Array)
#12 /var/www/html/magento/vendor/magento/module-customer/Model/AccountManagement.php(994): Magento\Customer\Model\EmailNotification\Interceptor->newAccount(Object(Magento\Customer\Model\Data\Customer), 'registered', 'https://2cuties...', '1')
#13 /var/www/html/magento/vendor/magento/module-customer/Model/AccountManagement.php(952): Magento\Customer\Model\AccountManagement->sendEmailConfirmation(Object(Magento\Customer\Model\Data\Customer), 'https://2cuties...')
#14 /var/www/html/magento/generated/code/Magento/Customer/Model/AccountManagement/Interceptor.php(104): Magento\Customer\Model\AccountManagement->createAccountWithPasswordHash(Object(Magento\Customer\Model\Data\Customer), '7fdd8224809d272...', 'https://2cuties...')
#15 /var/www/html/magento/vendor/magento/module-customer/Model/AccountManagement.php(864): Magento\Customer\Model\AccountManagement\Interceptor->createAccountWithPasswordHash(Object(Magento\Customer\Model\Data\Customer), '7fdd8224809d272...', 'https://2cuties...')
#16 /var/www/html/magento/generated/code/Magento/Customer/Model/AccountManagement/Interceptor.php(95): Magento\Customer\Model\AccountManagement->createAccount(Object(Magento\Customer\Model\Data\Customer), 'Nhi22880044', 'https://2cuties...')
#17 /var/www/html/magento/vendor/magento/module-customer/Controller/Account/CreatePost.php(380): Magento\Customer\Model\AccountManagement\Interceptor->createAccount(Object(Magento\Customer\Model\Data\Customer), 'Nhi22880044', 'https://2cuties...')
#18 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(58): Magento\Customer\Controller\Account\CreatePost->execute()
#19 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(138): Magento\Customer\Controller\Account\CreatePost\Interceptor->___callParent('execute', Array)
#20 /var/www/html/magento/vendor/magento/module-customer/Controller/Plugin/Account.php(64): Magento\Customer\Controller\Account\CreatePost\Interceptor->Magento\Framework\Interception\{closure}()
#21 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(135): Magento\Customer\Controller\Plugin\Account->aroundExecute(Object(Magento\Customer\Controller\Account\CreatePost\Interceptor), Object(Closure))
#22 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Customer\Controller\Account\CreatePost\Interceptor->Magento\Framework\Interception\{closure}()
#23 /var/www/html/magento/generated/code/Magento/Customer/Controller/Account/CreatePost/Interceptor.php(41): Magento\Customer\Controller\Account\CreatePost\Interceptor->___callPlugins('execute', Array, Array)
#24 /var/www/html/magento/vendor/magento/framework/App/Action/Action.php(111): Magento\Customer\Controller\Account\CreatePost\Interceptor->execute()
#25 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(58): Magento\Framework\App\Action\Action->dispatch(Object(Magento\Framework\App\Request\Http))
#26 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(138): Magento\Customer\Controller\Account\CreatePost\Interceptor->___callParent('dispatch', Array)
#27 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Customer\Controller\Account\CreatePost\Interceptor->Magento\Framework\Interception\{closure}(Object(Magento\Framework\App\Request\Http))
#28 /var/www/html/magento/generated/code/Magento/Customer/Controller/Account/CreatePost/Interceptor.php(50): Magento\Customer\Controller\Account\CreatePost\Interceptor->___callPlugins('dispatch', Array, Array)
#29 /var/www/html/magento/vendor/magento/framework/App/FrontController.php(245): Magento\Customer\Controller\Account\CreatePost\Interceptor->dispatch(Object(Magento\Framework\App\Request\Http))
#30 /var/www/html/magento/vendor/magento/framework/App/FrontController.php(212): Magento\Framework\App\FrontController->getActionResponse(Object(Magento\Customer\Controller\Account\CreatePost\Interceptor), Object(Magento\Framework\App\Request\Http))
#31 /var/www/html/magento/vendor/magento/framework/App/FrontController.php(146): Magento\Framework\App\FrontController->processRequest(Object(Magento\Framework\App\Request\Http), Object(Magento\Customer\Controller\Account\CreatePost\Interceptor))
#32 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(58): Magento\Framework\App\FrontController->dispatch(Object(Magento\Framework\App\Request\Http))
#33 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(138): Magento\Framework\App\FrontController\Interceptor->___callParent('dispatch', Array)
#34 /var/www/html/magento/vendor/magento/module-store/App/FrontController/Plugin/RequestPreprocessor.php(99): Magento\Framework\App\FrontController\Interceptor->Magento\Framework\Interception\{closure}(Object(Magento\Framework\App\Request\Http))
#35 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(135): Magento\Store\App\FrontController\Plugin\RequestPreprocessor->aroundDispatch(Object(Magento\Framework\App\FrontController\Interceptor), Object(Closure), Object(Magento\Framework\App\Request\Http))
#36 /var/www/html/magento/vendor/magento/module-page-cache/Model/App/FrontController/BuiltinPlugin.php(76): Magento\Framework\App\FrontController\Interceptor->Magento\Framework\Interception\{closure}(Object(Magento\Framework\App\Request\Http))
#37 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(135): Magento\PageCache\Model\App\FrontController\BuiltinPlugin->aroundDispatch(Object(Magento\Framework\App\FrontController\Interceptor), Object(Closure), Object(Magento\Framework\App\Request\Http))
#38 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Framework\App\FrontController\Interceptor->Magento\Framework\Interception\{closure}(Object(Magento\Framework\App\Request\Http))
#39 /var/www/html/magento/generated/code/Magento/Framework/App/FrontController/Interceptor.php(23): Magento\Framework\App\FrontController\Interceptor->___callPlugins('dispatch', Array, NULL)
#40 /var/www/html/magento/vendor/magento/framework/App/Http.php(116): Magento\Framework\App\FrontController\Interceptor->dispatch(Object(Magento\Framework\App\Request\Http))
#41 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(58): Magento\Framework\App\Http->launch()
#42 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(138): Magento\Framework\App\Http\Interceptor->___callParent('launch', Array)
#43 /var/www/html/magento/vendor/magento/module-application-performance-monitor/Plugin/ApplicationPerformanceMonitor.php(38): Magento\Framework\App\Http\Interceptor->Magento\Framework\Interception\{closure}()
#44 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(135): Magento\ApplicationPerformanceMonitor\Plugin\ApplicationPerformanceMonitor->aroundLaunch(Object(Magento\Framework\App\Http\Interceptor), Object(Closure))
#45 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Framework\App\Http\Interceptor->Magento\Framework\Interception\{closure}()
#46 /var/www/html/magento/generated/code/Magento/Framework/App/Http/Interceptor.php(23): Magento\Framework\App\Http\Interceptor->___callPlugins('launch', Array, NULL)
#47 /var/www/html/magento/vendor/magento/framework/App/Bootstrap.php(264): Magento\Framework\App\Http\Interceptor->launch()
#48 /var/www/html/magento/pub/index.php(30): Magento\Framework\App\Bootstrap->run(Object(Magento\Framework\App\Http\Interceptor))
#49 {main} {"exception":"[object] (Magento\\Framework\\Exception\\MailException(code: 0): Unable to send mail. Please try again later. at /var/www/html/magento/vendor/magento/module-email/Model/Transport.php:186)
[previous exception] [object] (Laminas\\Mail\\Transport\\Exception\\RuntimeException(code: 0): Unable to send mail: Unknown error at /var/www/html/magento/vendor/laminas/laminas-mail/src/Transport/Sendmail.php:313)"} []
[2024-12-21T14:55:33.835551+00:00] main.DEBUG: cache_invalidate:  {"method":"POST","url":"https://2cuties.io.vn/customer/account/createpost/","invalidateInfo":{"tags":["wishlist_1","FPC"],"mode":"matchingTag"}} []
[2024-12-21T14:55:33.837202+00:00] main.DEBUG: cache_invalidate:  {"method":"POST","url":"https://2cuties.io.vn/customer/account/createpost/","invalidateInfo":{"tags":["wishlist_1","FPC"],"mode":"matchingTag"}} []
[2024-12-21T15:00:43.331311+00:00] main.CRITICAL: Magento\Framework\Exception\NoSuchEntityException: No such entity with cartId =  in /var/www/html/magento/vendor/magento/framework/Exception/NoSuchEntityException.php:50
Stack trace:
#0 /var/www/html/magento/vendor/magento/module-quote/Model/QuoteRepository.php(250): Magento\Framework\Exception\NoSuchEntityException::singleField('cartId', NULL)
#1 /var/www/html/magento/vendor/magento/module-quote/Model/QuoteRepository.php(149): Magento\Quote\Model\QuoteRepository->loadQuote('loadByIdWithout...', 'cartId', NULL, Array)
#2 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(58): Magento\Quote\Model\QuoteRepository->get(NULL, Array)
#3 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(138): Magento\Quote\Model\QuoteRepository\Interceptor->___callParent('get', Array)
#4 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Quote\Model\QuoteRepository\Interceptor->Magento\Framework\Interception\{closure}(NULL, Array)
#5 /var/www/html/magento/generated/code/Magento/Quote/Model/QuoteRepository/Interceptor.php(23): Magento\Quote\Model\QuoteRepository\Interceptor->___callPlugins('get', Array, Array)
#6 /var/www/html/magento/vendor/magento/module-quote/Model/QuoteRepository.php(181): Magento\Quote\Model\QuoteRepository\Interceptor->get(NULL, Array)
#7 /var/www/html/magento/generated/code/Magento/Quote/Model/QuoteRepository/Interceptor.php(41): Magento\Quote\Model\QuoteRepository->getActive(NULL, Array)
#8 /var/www/html/magento/vendor/magento/module-quote/Model/Quote/Item/Repository.php(79): Magento\Quote\Model\QuoteRepository\Interceptor->getActive(NULL)
#9 /var/www/html/magento/vendor/magento/module-checkout/Model/Cart/ImageProvider.php(76): Magento\Quote\Model\Quote\Item\Repository->getList(NULL)
#10 /var/www/html/magento/vendor/magento/module-checkout/Model/DefaultConfigProvider.php(347): Magento\Checkout\Model\Cart\ImageProvider->getImages(NULL)
#11 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(58): Magento\Checkout\Model\DefaultConfigProvider->getConfig()
#12 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(138): Magento\Checkout\Model\DefaultConfigProvider\Interceptor->___callParent('getConfig', Array)
#13 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Checkout\Model\DefaultConfigProvider\Interceptor->Magento\Framework\Interception\{closure}()
#14 /var/www/html/magento/generated/code/Magento/Checkout/Model/DefaultConfigProvider/Interceptor.php(23): Magento\Checkout\Model\DefaultConfigProvider\Interceptor->___callPlugins('getConfig', Array, Array)
#15 /var/www/html/magento/vendor/magento/module-checkout/Model/CompositeConfigProvider.php(39): Magento\Checkout\Model\DefaultConfigProvider\Interceptor->getConfig()
#16 /var/www/html/magento/vendor/magento/module-payment-services-paypal/Block/SmartButtons.php(186): Magento\Checkout\Model\CompositeConfigProvider->getConfig()
#17 /var/www/html/magento/vendor/magento/module-payment-services-paypal/view/frontend/templates/smart_buttons_minicart.phtml(16): Magento\PaymentServicesPaypal\Block\SmartButtons->getSerializedCheckoutConfig()
#18 /var/www/html/magento/vendor/magento/framework/View/TemplateEngine/Php.php(67): include('/var/www/html/m...')
#19 /var/www/html/magento/vendor/magento/framework/View/Element/Template.php(263): Magento\Framework\View\TemplateEngine\Php->render(Object(Magento\PaymentServicesPaypal\Block\SmartButtons), '/var/www/html/m...', Array)
#20 /var/www/html/magento/vendor/magento/framework/View/Element/Template.php(293): Magento\Framework\View\Element\Template->fetchView('/var/www/html/m...')
#21 /var/www/html/magento/vendor/magento/framework/View/Element/AbstractBlock.php(1128): Magento\Framework\View\Element\Template->_toHtml()
#22 /var/www/html/magento/vendor/magento/framework/View/Element/AbstractBlock.php(1132): Magento\Framework\View\Element\AbstractBlock->Magento\Framework\View\Element\{closure}()
#23 /var/www/html/magento/vendor/magento/framework/View/Element/AbstractBlock.php(676): Magento\Framework\View\Element\AbstractBlock->_loadCache()
#24 /var/www/html/magento/vendor/magento/framework/View/Layout.php(578): Magento\Framework\View\Element\AbstractBlock->toHtml()
#25 /var/www/html/magento/vendor/magento/framework/View/Layout.php(555): Magento\Framework\View\Layout->_renderBlock('smartbuttons_0')
#26 /var/www/html/magento/generated/code/Magento/Framework/View/Layout/Interceptor.php(149): Magento\Framework\View\Layout->renderNonCachedElement('smartbuttons_0')
#27 /var/www/html/magento/vendor/magento/framework/View/Layout.php(510): Magento\Framework\View\Layout\Interceptor->renderNonCachedElement('smartbuttons_0')
#28 /var/www/html/magento/generated/code/Magento/Framework/View/Layout/Interceptor.php(140): Magento\Framework\View\Layout->renderElement('smartbuttons_0', true)
#29 /var/www/html/magento/vendor/magento/framework/View/Element/AbstractBlock.php(527): Magento\Framework\View\Layout\Interceptor->renderElement('smartbuttons_0', true)
#30 /var/www/html/magento/vendor/magento/module-catalog/Block/ShortcutButtons.php(100): Magento\Framework\View\Element\AbstractBlock->getChildHtml()
#31 /var/www/html/magento/vendor/magento/framework/View/Element/AbstractBlock.php(1128): Magento\Catalog\Block\ShortcutButtons->_toHtml()
#32 /var/www/html/magento/vendor/magento/framework/View/Element/AbstractBlock.php(1132): Magento\Framework\View\Element\AbstractBlock->Magento\Framework\View\Element\{closure}()
#33 /var/www/html/magento/vendor/magento/framework/View/Element/AbstractBlock.php(676): Magento\Framework\View\Element\AbstractBlock->_loadCache()
#34 /var/www/html/magento/vendor/magento/module-checkout/CustomerData/Cart.php(101): Magento\Framework\View\Element\AbstractBlock->toHtml()
#35 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(58): Magento\Checkout\CustomerData\Cart->getSectionData()
#36 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(138): Magento\Checkout\CustomerData\Cart\Interceptor->___callParent('getSectionData', Array)
#37 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Checkout\CustomerData\Cart\Interceptor->Magento\Framework\Interception\{closure}()
#38 /var/www/html/magento/generated/code/Magento/Checkout/CustomerData/Cart/Interceptor.php(23): Magento\Checkout\CustomerData\Cart\Interceptor->___callPlugins('getSectionData', Array, Array)
#39 /var/www/html/magento/vendor/magento/module-customer/CustomerData/SectionPool.php(90): Magento\Checkout\CustomerData\Cart\Interceptor->getSectionData()
#40 /var/www/html/magento/vendor/magento/module-customer/CustomerData/SectionPool.php(60): Magento\Customer\CustomerData\SectionPool->getSectionDataByNames(Array)
#41 /var/www/html/magento/vendor/magento/module-customer/Controller/Section/Load.php(81): Magento\Customer\CustomerData\SectionPool->getSectionsData(Array, false)
#42 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(58): Magento\Customer\Controller\Section\Load->execute()
#43 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(138): Magento\Customer\Controller\Section\Load\Interceptor->___callParent('execute', Array)
#44 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Customer\Controller\Section\Load\Interceptor->Magento\Framework\Interception\{closure}()
#45 /var/www/html/magento/generated/code/Magento/Customer/Controller/Section/Load/Interceptor.php(23): Magento\Customer\Controller\Section\Load\Interceptor->___callPlugins('execute', Array, Array)
#46 /var/www/html/magento/vendor/magento/framework/App/Action/Action.php(111): Magento\Customer\Controller\Section\Load\Interceptor->execute()
#47 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(58): Magento\Framework\App\Action\Action->dispatch(Object(Magento\Framework\App\Request\Http))
#48 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(138): Magento\Customer\Controller\Section\Load\Interceptor->___callParent('dispatch', Array)
#49 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Customer\Controller\Section\Load\Interceptor->Magento\Framework\Interception\{closure}(Object(Magento\Framework\App\Request\Http))
#50 /var/www/html/magento/generated/code/Magento/Customer/Controller/Section/Load/Interceptor.php(32): Magento\Customer\Controller\Section\Load\Interceptor->___callPlugins('dispatch', Array, Array)
#51 /var/www/html/magento/vendor/magento/framework/App/FrontController.php(245): Magento\Customer\Controller\Section\Load\Interceptor->dispatch(Object(Magento\Framework\App\Request\Http))
#52 /var/www/html/magento/vendor/magento/framework/App/FrontController.php(212): Magento\Framework\App\FrontController->getActionResponse(Object(Magento\Customer\Controller\Section\Load\Interceptor), Object(Magento\Framework\App\Request\Http))
#53 /var/www/html/magento/vendor/magento/framework/App/FrontController.php(146): Magento\Framework\App\FrontController->processRequest(Object(Magento\Framework\App\Request\Http), Object(Magento\Customer\Controller\Section\Load\Interceptor))
#54 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(58): Magento\Framework\App\FrontController->dispatch(Object(Magento\Framework\App\Request\Http))
#55 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(138): Magento\Framework\App\FrontController\Interceptor->___callParent('dispatch', Array)
#56 /var/www/html/magento/vendor/magento/module-store/App/FrontController/Plugin/RequestPreprocessor.php(99): Magento\Framework\App\FrontController\Interceptor->Magento\Framework\Interception\{closure}(Object(Magento\Framework\App\Request\Http))
#57 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(135): Magento\Store\App\FrontController\Plugin\RequestPreprocessor->aroundDispatch(Object(Magento\Framework\App\FrontController\Interceptor), Object(Closure), Object(Magento\Framework\App\Request\Http))
#58 /var/www/html/magento/vendor/magento/module-page-cache/Model/App/FrontController/BuiltinPlugin.php(76): Magento\Framework\App\FrontController\Interceptor->Magento\Framework\Interception\{closure}(Object(Magento\Framework\App\Request\Http))
#59 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(135): Magento\PageCache\Model\App\FrontController\BuiltinPlugin->aroundDispatch(Object(Magento\Framework\App\FrontController\Interceptor), Object(Closure), Object(Magento\Framework\App\Request\Http))
#60 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Framework\App\FrontController\Interceptor->Magento\Framework\Interception\{closure}(Object(Magento\Framework\App\Request\Http))
#61 /var/www/html/magento/generated/code/Magento/Framework/App/FrontController/Interceptor.php(23): Magento\Framework\App\FrontController\Interceptor->___callPlugins('dispatch', Array, NULL)
#62 /var/www/html/magento/vendor/magento/framework/App/Http.php(116): Magento\Framework\App\FrontController\Interceptor->dispatch(Object(Magento\Framework\App\Request\Http))
#63 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(58): Magento\Framework\App\Http->launch()
#64 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(138): Magento\Framework\App\Http\Interceptor->___callParent('launch', Array)
#65 /var/www/html/magento/vendor/magento/module-application-performance-monitor/Plugin/ApplicationPerformanceMonitor.php(38): Magento\Framework\App\Http\Interceptor->Magento\Framework\Interception\{closure}()
#66 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(135): Magento\ApplicationPerformanceMonitor\Plugin\ApplicationPerformanceMonitor->aroundLaunch(Object(Magento\Framework\App\Http\Interceptor), Object(Closure))
#67 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Framework\App\Http\Interceptor->Magento\Framework\Interception\{closure}()
#68 /var/www/html/magento/generated/code/Magento/Framework/App/Http/Interceptor.php(23): Magento\Framework\App\Http\Interceptor->___callPlugins('launch', Array, NULL)
#69 /var/www/html/magento/vendor/magento/framework/App/Bootstrap.php(264): Magento\Framework\App\Http\Interceptor->launch()
#70 /var/www/html/magento/pub/index.php(30): Magento\Framework\App\Bootstrap->run(Object(Magento\Framework\App\Http\Interceptor))
#71 {main} {"exception":"[object] (Magento\\Framework\\Exception\\NoSuchEntityException(code: 0): No such entity with cartId =  at /var/www/html/magento/vendor/magento/framework/Exception/NoSuchEntityException.php:50)"} []
[2024-12-21T15:01:06.901037+00:00] main.CRITICAL: Magento\Framework\Exception\NoSuchEntityException: No such entity with cartId =  in /var/www/html/magento/vendor/magento/framework/Exception/NoSuchEntityException.php:50
Stack trace:
#0 /var/www/html/magento/vendor/magento/module-quote/Model/QuoteRepository.php(250): Magento\Framework\Exception\NoSuchEntityException::singleField('cartId', NULL)
#1 /var/www/html/magento/vendor/magento/module-quote/Model/QuoteRepository.php(149): Magento\Quote\Model\QuoteRepository->loadQuote('loadByIdWithout...', 'cartId', NULL, Array)
#2 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(58): Magento\Quote\Model\QuoteRepository->get(NULL, Array)
#3 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(138): Magento\Quote\Model\QuoteRepository\Interceptor->___callParent('get', Array)
#4 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Quote\Model\QuoteRepository\Interceptor->Magento\Framework\Interception\{closure}(NULL, Array)
#5 /var/www/html/magento/generated/code/Magento/Quote/Model/QuoteRepository/Interceptor.php(23): Magento\Quote\Model\QuoteRepository\Interceptor->___callPlugins('get', Array, Array)
#6 /var/www/html/magento/vendor/magento/module-quote/Model/QuoteRepository.php(181): Magento\Quote\Model\QuoteRepository\Interceptor->get(NULL, Array)
#7 /var/www/html/magento/generated/code/Magento/Quote/Model/QuoteRepository/Interceptor.php(41): Magento\Quote\Model\QuoteRepository->getActive(NULL, Array)
#8 /var/www/html/magento/vendor/magento/module-quote/Model/Quote/Item/Repository.php(79): Magento\Quote\Model\QuoteRepository\Interceptor->getActive(NULL)
#9 /var/www/html/magento/vendor/magento/module-checkout/Model/Cart/ImageProvider.php(76): Magento\Quote\Model\Quote\Item\Repository->getList(NULL)
#10 /var/www/html/magento/vendor/magento/module-checkout/Model/DefaultConfigProvider.php(347): Magento\Checkout\Model\Cart\ImageProvider->getImages(NULL)
#11 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(58): Magento\Checkout\Model\DefaultConfigProvider->getConfig()
#12 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(138): Magento\Checkout\Model\DefaultConfigProvider\Interceptor->___callParent('getConfig', Array)
#13 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Checkout\Model\DefaultConfigProvider\Interceptor->Magento\Framework\Interception\{closure}()
#14 /var/www/html/magento/generated/code/Magento/Checkout/Model/DefaultConfigProvider/Interceptor.php(23): Magento\Checkout\Model\DefaultConfigProvider\Interceptor->___callPlugins('getConfig', Array, Array)
#15 /var/www/html/magento/vendor/magento/module-checkout/Model/CompositeConfigProvider.php(39): Magento\Checkout\Model\DefaultConfigProvider\Interceptor->getConfig()
#16 /var/www/html/magento/vendor/magento/module-payment-services-paypal/Block/SmartButtons.php(186): Magento\Checkout\Model\CompositeConfigProvider->getConfig()
#17 /var/www/html/magento/vendor/magento/module-payment-services-paypal/view/frontend/templates/smart_buttons_minicart.phtml(16): Magento\PaymentServicesPaypal\Block\SmartButtons->getSerializedCheckoutConfig()
#18 /var/www/html/magento/vendor/magento/framework/View/TemplateEngine/Php.php(67): include('/var/www/html/m...')
#19 /var/www/html/magento/vendor/magento/framework/View/Element/Template.php(263): Magento\Framework\View\TemplateEngine\Php->render(Object(Magento\PaymentServicesPaypal\Block\SmartButtons), '/var/www/html/m...', Array)
#20 /var/www/html/magento/vendor/magento/framework/View/Element/Template.php(293): Magento\Framework\View\Element\Template->fetchView('/var/www/html/m...')
#21 /var/www/html/magento/vendor/magento/framework/View/Element/AbstractBlock.php(1128): Magento\Framework\View\Element\Template->_toHtml()
#22 /var/www/html/magento/vendor/magento/framework/View/Element/AbstractBlock.php(1132): Magento\Framework\View\Element\AbstractBlock->Magento\Framework\View\Element\{closure}()
#23 /var/www/html/magento/vendor/magento/framework/View/Element/AbstractBlock.php(676): Magento\Framework\View\Element\AbstractBlock->_loadCache()
#24 /var/www/html/magento/vendor/magento/framework/View/Layout.php(578): Magento\Framework\View\Element\AbstractBlock->toHtml()
#25 /var/www/html/magento/vendor/magento/framework/View/Layout.php(555): Magento\Framework\View\Layout->_renderBlock('smartbuttons_0')
#26 /var/www/html/magento/generated/code/Magento/Framework/View/Layout/Interceptor.php(149): Magento\Framework\View\Layout->renderNonCachedElement('smartbuttons_0')
#27 /var/www/html/magento/vendor/magento/framework/View/Layout.php(510): Magento\Framework\View\Layout\Interceptor->renderNonCachedElement('smartbuttons_0')
#28 /var/www/html/magento/generated/code/Magento/Framework/View/Layout/Interceptor.php(140): Magento\Framework\View\Layout->renderElement('smartbuttons_0', true)
#29 /var/www/html/magento/vendor/magento/framework/View/Element/AbstractBlock.php(527): Magento\Framework\View\Layout\Interceptor->renderElement('smartbuttons_0', true)
#30 /var/www/html/magento/vendor/magento/module-catalog/Block/ShortcutButtons.php(100): Magento\Framework\View\Element\AbstractBlock->getChildHtml()
#31 /var/www/html/magento/vendor/magento/framework/View/Element/AbstractBlock.php(1128): Magento\Catalog\Block\ShortcutButtons->_toHtml()
#32 /var/www/html/magento/vendor/magento/framework/View/Element/AbstractBlock.php(1132): Magento\Framework\View\Element\AbstractBlock->Magento\Framework\View\Element\{closure}()
#33 /var/www/html/magento/vendor/magento/framework/View/Element/AbstractBlock.php(676): Magento\Framework\View\Element\AbstractBlock->_loadCache()
#34 /var/www/html/magento/vendor/magento/module-checkout/CustomerData/Cart.php(101): Magento\Framework\View\Element\AbstractBlock->toHtml()
#35 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(58): Magento\Checkout\CustomerData\Cart->getSectionData()
#36 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(138): Magento\Checkout\CustomerData\Cart\Interceptor->___callParent('getSectionData', Array)
#37 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Checkout\CustomerData\Cart\Interceptor->Magento\Framework\Interception\{closure}()
#38 /var/www/html/magento/generated/code/Magento/Checkout/CustomerData/Cart/Interceptor.php(23): Magento\Checkout\CustomerData\Cart\Interceptor->___callPlugins('getSectionData', Array, Array)
#39 /var/www/html/magento/vendor/magento/module-customer/CustomerData/SectionPool.php(90): Magento\Checkout\CustomerData\Cart\Interceptor->getSectionData()
#40 /var/www/html/magento/vendor/magento/module-customer/CustomerData/SectionPool.php(60): Magento\Customer\CustomerData\SectionPool->getSectionDataByNames(Array)
#41 /var/www/html/magento/vendor/magento/module-customer/Controller/Section/Load.php(81): Magento\Customer\CustomerData\SectionPool->getSectionsData(Array, false)
#42 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(58): Magento\Customer\Controller\Section\Load->execute()
#43 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(138): Magento\Customer\Controller\Section\Load\Interceptor->___callParent('execute', Array)
#44 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Customer\Controller\Section\Load\Interceptor->Magento\Framework\Interception\{closure}()
#45 /var/www/html/magento/generated/code/Magento/Customer/Controller/Section/Load/Interceptor.php(23): Magento\Customer\Controller\Section\Load\Interceptor->___callPlugins('execute', Array, Array)
#46 /var/www/html/magento/vendor/magento/framework/App/Action/Action.php(111): Magento\Customer\Controller\Section\Load\Interceptor->execute()
#47 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(58): Magento\Framework\App\Action\Action->dispatch(Object(Magento\Framework\App\Request\Http))
#48 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(138): Magento\Customer\Controller\Section\Load\Interceptor->___callParent('dispatch', Array)
#49 /var/www/html/magento/vendor/magento/framework/Interception/Interceptor.php(153): Magento\Customer\Controller\Section\Load\Interceptor->Magento\Framework\Interception\{closure}(Object(Magento\Framework\App\Request\Http))
